,Reviews,Sentiment
395," The food was delicious and the staff were really friendly and helpful. The rooms were comfortable and the decor was modern and cozy. The pool area was well maintained and had lots of loungers and chairs. The location was great, close to all the attractions. Overall, I had a great stay and would recommend this hotel to friends and family.",1
396," The staff was friendly and the rooms were clean. The beds were comfortable and the location was close to many attractions. Breakfast was included in the rate and the food was fresh and delicious. The hotel also had a great pool area with plenty of seating and lots of sunshine. Overall, I had a great experience and would definitely stay here again.",1
397, The staff were friendly and helpful. The room was clean and comfortable. The location was convenient and the price was very reasonable. I would definitely stay here again.,1
398, The staff was friendly and helpful. The rooms were comfortable and spacious. The food was delicious. The service was outstanding. The location was perfect; it was close to everything we wanted to see and do. Overall it was a great experience and I would definitely stay here again.,1
399," I enjoyed my stay here. The service was excellent and the staff was friendly and helpful. The rooms were comfortable and clean, and the amenities were top-notch. The location was convenient and the hotel was within walking distance of the city centre. The restaurant in the hotel was excellent, with great food and drinks. I highly recommend this hotel and would definitely stay here again.",1
400, The location of this hotel was perfect because it was in the heart of the city and close to the attractions. The rooms were very nice and clean. The hotel staff was very helpful and friendly. They provided great customer service and answered all of our questions. We had a great stay and would definitely recommend this hotel.,1
401," I highly recommend it. The staff was so friendly and accommodating. The rooms were comfortable and very clean. The amenities were top notch, and it was conveniently located near all the major attractions. Breakfast was included which was a plus. All in all, a great choice.",1
402," The staff was very friendly and helpful. The rooms were spacious, clean and comfortable. The breakfast buffet was very good and had a great variety. The pool and hot tub were also very nice. All in all, it was a great stay at this hotel.",1
403," The rooms were clean and comfortable and the staff were friendly and welcoming. The location was convenient, close to local shopping and dining, and the views were great. The hotel also had free parking and a fitness center. Overall, it was a great stay and I would definitely stay there again.",1
404, The staff was wonderful and friendly. The room was spacious and clean. The amenities in the room were great too. The food at the on-site restaurant was delicious. The overall experience I had was very pleasant and I would highly recommend it to anyone looking for a place to stay.,1
405," The staff was really accommodating. The rooms were clean and comfortable. They had great amenities like a pool, hot tub and exercise room. The breakfast buffet was delicious and had a variety of options. I highly recommend this hotel and would stay here again!",1
406," The room was spacious and clean, and the staff was friendly and helpful. We really enjoyed our stay here and would recommend it to anyone looking for a great place to stay in this area. The location was also convenient to the beach and many local attractions.",1
407,"

It had a wonderful staff that was always helpful and accommodating. The rooms were comfortable and spacious, and the amenities were top notch. The restaurant was also delicious and had a nice selection of food. We definitely enjoyed our stay and would recommend it to anyone looking for a good hotel.",1
408," The staff was very friendly and the rooms were clean and comfortable. The location was close to many attractions and had great access to public transportation. The breakfast was delicious and the restaurant had a great selection of local dishes. Overall, I had a wonderful stay and would definitely recommend this hotel.",1
409," The staff was friendly, the rooms were comfortable and clean, and the amenities in the room were excellent. I would definitely recommend this hotel to others. The location was perfect, as it was close to the beach, restaurants and shopping. The pool was also a great addition, and there were plenty of activities to do at the hotel.",1
410, I had a comfortable and clean stay. The staff was friendly and accommodating. The amenities were top-notch and the food was delicious. I would definitely recommend this hotel to anyone who is looking for a great place to stay.,1
411," It was in a prime location, close to all the attractions and dining. The rooms were spacious and clean and had all the amenities one would need. The staff was friendly and accommodating. The hotel had a great breakfast buffet and a pool. Overall, the hotel was a great value and the perfect place to stay for a few days.",1
412," The room was spacious and the staff was super friendly. The bed was super comfortable, and the bathroom was clean and updated. The breakfast buffet was excellent too. I would definitely recommend this hotel to others and would stay here again.",1
413," The staff was friendly and helpful, the room was spacious and comfortable, the pool was beautiful, and the breakfast was delicious. The hotel was also conveniently located close to restaurants and shopping. I would definitely recommend staying here.",1
414," The service was prompt and the staff were courteous. The rooms were spacious, clean and comfortable. The breakfast buffet had a variety of food, ranging from healthy options to more indulgent items. The location was conveniently close to shops and restaurants, and the outdoor pool was fantastic. Overall, a great stay and highly recommended.",1
415," It had a great, clean, comfortable and cozy atmosphere. The staff were friendly, helpful and accommodating. The rooms were spacious, modern and well-equipped. The breakfast buffet was really good with a large selection of food. The location was convenient, close to many attractions and public transportation. Definitely recommend!",1
416," The staff was very friendly and helpful. The rooms were clean and comfortable. The breakfast was delicious. The pool area was nice and relaxing. The hotel was also close to all the local attractions. Overall, it was a great stay and would definitely recommend this hotel to others.",1
417," 

I'm glad to hear that! It's always great to get positive feedback about a hotel stay.",1
418," The staff were friendly and helpful, the room was comfortable and spacious, and the breakfast served was delicious. I particularly enjoyed the large selection of breakfast options served. The hotel was also conveniently located and had easy access to the city centre. I would recommend this hotel to anyone looking for a comfortable stay.",1
419," The staff was super welcoming and friendly. The room was spacious and clean with all the amenities you need. The breakfast was delicious and the hotel had an awesome pool with plenty of seating. Overall, I had a great stay and would definitely come back.",1
420," The staff were very accommodating and friendly. The room was clean and comfortable and the amenities were great. The breakfast was delicious and the complimentary drinks were a nice touch. The location was perfect too, with many local attractions and restaurants within walking distance. Overall, a great stay!",1
421," The staff were lovely and efficient, the room was comfortable and nicely decorated, and the food was delicious. The complimentary breakfast was especially nice, with a great variety of options. They also had a nice outdoor pool, which was great to relax in after a busy day. The location was also very convenient, close to lots of shopping and dining options. Overall we had a great stay!",1
422," I liked the friendly and helpful staff. The clean room was excellent and the bed was very comfortable. The food was good and we enjoyed their extensive breakfast buffet. The pool was great and we had fun swimming in it. Overall, this was a really great hotel and we would stay there again.",1
423, The staff was very friendly and helpful. The room was comfortable and clean. The location was close to many attractions and the breakfast was tasty. We highly recommend it.,1
424," The staff was friendly and accommodating. They provided great amenities such as a fitness center, pool, and restaurant. The room was comfortable and clean. The location was convenient and close to all the essential shops and restaurants. Furthermore, the complimentary breakfast buffet was delicious. Overall, I would highly recommend this hotel for a pleasant stay.",1
425," The staff were friendly and helpful and the accommodations were comfortable. The rooms were clean and spacious and the view was amazing. The restaurant and bar served great food and drinks, and the breakfast buffet was tasty and plentiful. The location was convenient to the city and other attractions, and the pool and spa facilities were wonderful. Overall, I had a great experience and would recommend this hotel to anyone visiting the area.",1
426," The staff was extremely friendly and accommodating. The rooms were clean and comfortable. Breakfast was also great. The hotel is conveniently located and offers easy access to all of the local attractions. Overall, our experience was extremely positive and we would highly recommend staying here.",1
427," The room was spacious, with lots of natural light. The bed was comfortable and the furniture was in good condition. The staff were friendly and accommodating. The restaurant had great food and the breakfast buffet was delicious. The overall atmosphere was warm and inviting. I would definitely stay here again.",1
428," The rooms were very nice, with comfortable beds and good air conditioning. The staff was friendly and helpful. The location was close to many attractions, making it easy to get to wherever we wanted to go. The breakfast was great and the food at the restaurant was delicious. Overall, it was a great choice for our stay and I would definitely recommend staying here.",1
429," It was right on the beach and had a great pool and bar area. The rooms were spacious and well-furnished with comfortable beds, so we had a great night's sleep. The staff were very friendly and accommodating, and they provided us with all the information we needed. The breakfast buffet was delicious, and they had a large variety of food to choose from. Overall, the hotel had a great feel and we would definitely come back.",1
430, The staff were incredibly friendly and helpful. They gave helpful recommendations on things to do in the area and the room was very comfortable and clean. The beds were comfortable and the bathrooms were spotless. The hotel was close to plenty of restaurants and shops. We enjoyed our stay here and would definitely stay here again.,1
431," The room was spacious, with a great view of the city. The staff was friendly and helpful, always ready to answer any questions. The location was convenient and close to many attractions. The free breakfast was also an added bonus.",1
432, The staff was very friendly and accommodating. The rooms were clean and comfortable. The breakfast buffet was delicious and had many options. The pool area was quiet and relaxing. I would definitely stay here again.,1
433," The room was clean, spacious, and had all the amenities that I needed. The staff was friendly and very helpful. The location was perfect for exploring the city, and it was close to the airport and many restaurants. The breakfast buffet was delicious and had a variety of options. I would definitely recommend this hotel to friends and family.",1
434," The staff was friendly, the rooms were comfortable and spacious, and the amenities were great. The on-site restaurant was delicious, and the pool was a great place to relax. I would definitely recommend this hotel and would stay there again in a heartbeat.",1
435, The staff was friendly and helpful. The room was spacious and clean. The amenities were great and the breakfast was delicious. We enjoyed our stay here and would definitely come again.,1
436," The staff was helpful and friendly. The rooms were comfortable, clean and nicely decorated. The breakfast selection was good and the food was delicious. The location was ideal, right by the beach and close to town center. I enjoyed my time at this hotel and would definitely stay again.",1
437," The staff was friendly and the amenities were top-notch. The rooms were modern and comfortable, and the beds were super comfortable. The food at the restaurant was amazing, and the view from the roof terrace was even better. I would highly recommend this hotel to others and would definitely stay here again.",1
438,"

I'm so glad to hear that! It means so much to us when people are happy with their stay. Thank you for taking the time to leave this review!",1
439," The staff was very friendly and always helpful. The rooms were spacious and comfortable. The complimentary breakfast was really nice too. Overall, my experience was great and I would definitely recommend this hotel.",1
440, I liked the room and the staff. The room was comfortable and spacious. The staff was friendly and helpful. They gave us great advice on things to do in the area and made sure we had everything we needed. The breakfast selection was also really nice and it was great to have an on-site restaurant for meals.,1
441, The staff was friendly and the room was spacious and clean. I enjoyed staying there and would definitely recommend it to anyone looking to stay in the area.,1
442," It was very easily accessible from the city center, and the staff was extremely friendly and helpful. The rooms were also very comfortable and clean. The amenities in the hotel were great and the food was delicious. I'd definitely recommend this hotel for a leisurely stay and enjoyable experience.",1
443," The staff was friendly and the rooms were clean and comfortable. The food was delicious and they had a great selection of drinks and snacks. The pool was also nice and the beach was just a few steps away. Overall, I had an enjoyable stay and would stay again.",1
444, The rooms were clean and comfortable. The staff was friendly and accommodating. The breakfast buffet was tasty with a variety of options. The location was close to shopping and dining. We had a pleasant stay and would definitely stay here again.,1
445," The service was prompt and friendly, and the rooms were quite clean and tidy. The bed was comfortable, and the amenities provided were useful. The location was also great - in walking distance of some interesting sights, and close to some of the city's best restaurants and shopping. We definitely recommend staying here.",1
446," The room was very clean and modern. The bed was very comfortable, and the staff was friendly and helpful. The breakfast buffet was also delicious. Overall, it was a great experience and I would definitely recommend it.",1
447," The room was clean and modern, the bed was comfortable, and the staff were friendly. The location of the hotel was close to attractions like the beach and the local shopping center. Also, the hotel had an excellent breakfast with a variety of food items. All in all, my stay was enjoyable and I would recommend this hotel to others.",1
448, The room was very clean and comfortable. The staff were very friendly and helpful. The breakfast was good and a nice variety. I would definitely stay here again.,1
449," The staff was very friendly, the room was clean, and the location was convenient. The amenities included free breakfast and free parking. Overall, it was a very pleasant stay.",1
450," The staff were helpful, friendly and knowledgeable. The rooms were clean and comfortable, and the hotel had all the amenities that you could need. The pool was a great addition and the gym was also well equipped. The breakfast was delicious every morning and the restaurant had a great selection of dishes. Overall, it was a great stay and I would highly recommend this hotel to anyone looking for a nice place to stay.",1
451, The staff was so friendly and the rooms were very comfortable. It was close to many attractions and the location was great. The breakfast was also delicious. I would definitely recommend this hotel to others.,1
452," The staff was very helpful and accommodating. The pool area was very nice, with plenty of seating and towels. The rooms were comfortable and clean, and the views were lovely. The food at the restaurant was great and reasonably priced. Overall, a great stay.",1
453, The staff were friendly and helpful. The rooms were clean and had great views. The food was delicious and the pool was a great way to relax. Overall it was a great experience and we would recommend this hotel to anyone looking for a place to stay.,1
454," I had a great time there. The beds were comfortable and the staff was very friendly. The food was excellent and the amenities were top notch. The hotel had a great pool and a fitness center. The room was spacious and the view was amazing. Overall, I had a great experience at this hotel and would definitely stay there again.",1
455," The staff was friendly, the room was clean and comfortable, and the view was amazing. The restaurant was also very good, with a variety of options to choose from. The pool was great for relaxing after a long day of sightseeing. Overall, it was a great experience and I would definitely recommend this hotel to anyone looking for a great place to stay in the area.",1
456, It had everything I needed. The staff were friendly and helpful. The rooms were comfortable and clean. The food was delicious. The location was convenient and close to local attractions. We would definitely stay here again.,1
457," The staff were friendly and helpful and the rooms were comfortable and clean. The breakfast buffet was great and offered a variety of foods. The location was close to all of the city's attractions and amenities, making it an easy place to stay. The pool area was also great and the views from the rooftop were spectacular. Overall, I had a great experience, and would stay there again in the future.",1
458," The beds were comfortable and the staff was always friendly. Every time I asked for something, they were willing to help. The breakfast was delicious, and the view from my room was stunning. The location was perfect since it was close to the beach, and the pool was great for relaxing. I would definitely recommend this hotel for a great stay.",1
459,"

We're so happy to hear that! Thank you for taking the time to let us know what you thought about your stay. We strive to make each guest's stay as pleasant as possible, and it's always gratifying to hear we've done so. We appreciate your kind words and hope to have you with us again soon!",1
460," Everything was clean, the food was great, the staff was friendly and accommodating, and the rooms were comfortable. The location was convenient to the area attractions. I would definitely recommend this hotel to others.",1
461," The staff was very friendly and helpful. The room was spacious and clean. The bed was very comfortable. The breakfast buffet had a great selection of food, and the pool and hot tub were a nice bonus.",1
462," The rooms were very clean. The staff was friendly and the location was near to many attractions. It was easy to access public transportation, and the nearby restaurants were excellent. The pool area was well maintained and the gym was well-equipped.",1
463," Nice rooms, great restaurants and wonderful staff. The location was excellent, close to all the attractions and attractions were easily accessible. The pool was well maintained and the breakfast buffet was great with a selection of hot and cold items. The room was clean and comfortable and the staff were friendly and helpful. Overall the experience was positive and I would definitely stay here again.",1
464," It had all of the amenities that I needed, such as a very comfortable bed, a room with a view, a great restaurant and bar, wifi, and a pool. The staff was helpful and courteous, and they always tried to accommodate my needs. The location was great as well, with plenty of things to do and see right outside the door. Overall, I had a very pleasant experience here and would recommend it to anyone looking for a good hotel experience.",1
465, The room was clean and comfortable. The staff was friendly and helpful. The breakfast was good and the location was perfect. It was close to attractions and shops. I would definitely stay here again.,1
466," The staff was friendly and accommodating. The rooms were spacious and clean. The breakfast buffet was delicious. The location was also great, being close to restaurants, shopping, and attractions.",1
467," The staff was friendly and the room was clean and comfortable. The location was perfect for me, as it was near to the beach and restaurants. The pool was also a great way to relax. The breakfast was tasty, and the overall service was excellent. I would definitely recommend this hotel to anyone looking for a great stay.",1
468," The room was clean and comfortable and the staff was very friendly and helpful. The breakfast buffet was also great, with a variety of choices. The location was excellent, close to the city centre and other attractions. The room had a large balcony which was great for admiring the view. Overall it was a great stay and we would definitely come back again.",1
469," It had all of the amenities, and the rooms were very spacious and well-kept. The staff was friendly and helpful. The breakfast was excellent, and the pool area was immaculate. We had a great time, and there were lots of activities to do. The only complaint we have is that the price was a bit high. Other than that, our stay was wonderful.",1
470," The room itself was very clean and spacious. The beds were incredibly comfortable and the sheets were soft and cozy. The staff was super accommodating and friendly. They were always willing to help out with anything we needed. The breakfast was also delicious and had a great selection. Overall, it was a great experience and I would definitely recommend it.",1
471," The sevice was excellent and the room was spacious and clean. The beds were comfortable, and the staff was friendly and helpful. The breakfast buffet had a good variety of food and was reasonably priced. Overall, it was a great stay and I would highly recommend it.",1
472," The bed was lumpy, the hallway smelled strange, and  the room was outdated. The staff was also unhelpful and rude. Overall, the experience was unpleasant and I wouldn't recommend staying there.",1
473," From the moment we arrived, the staff was very unhelpful and unable to answer our questions. Our room was also incredibly small and lacked basic amenities. The entire building was run-down and there was an odd smell throughout. We were very unhappy with our stay and would not recommend this hotel to anyone.",1
474," 

I'm sorry to hear that you had a negative experience at this hotel. In cases like this, it can be helpful to reach out to the hotel directly to discuss your concerns further. Having details about your stay on hand can help to ensure that your comments are accurately documented, and that the hotel staff can adequately address the issues.",1
475, The room smelled like smoke and there were stains on the walls and ceiling. The bed was uncomfortable and the air conditioning wasn't working correctly. The staff was unhelpful and the overall experience was unpleasant. I would not recommend this hotel to anyone.,1
476,"

We apologise for any inconvenience that you experienced during your stay. Our team is committed to providing our guests with the best experience possible, and it is clear that we did not meet the standard of hospitality that we strive for. We take guests’ feedback seriously, and we will use this as an opportunity to reevaluate our processes and ensure that all of our customers have a worry-free and enjoyable stay. If you would like to further discuss your negative experience, please do not hesitate to reach out to us.",1
477,"

We apologize for any inconvenience you experienced during your stay with us. We are taking every measure to ensure all guests have an enjoyable and comfortable stay. If you have further questions or concerns, please do not hesitate to contact us.",1
478," The room was dirty and run down and the staff were rude. The air conditioning didn't work, the wifi was spotty, and the mini-fridge was broken. The beds were really uncomfortable, the pillows were flat, and the sheets were stained. The bathroom was rundown and the shower was barely functional. Overall, I wouldn't recommend this hotel to anyone.",1
479," The room was dirty and the staff was unhelpful and unresponsive. The beds were uncomfortable and the bathroom was in need of a good cleaning. There was also a lot of noise from outside, which made it difficult to sleep. I would not recommend this hotel to anyone.",1
480,"

We're sorry to hear you had such a bad experience. Could you please provide us with more details so we can help address the issue?",1
481," 

I'm sorry to hear you didn't enjoy your stay. We would appreciate it if you could provide more detail so that we can look into the issue and make improvements for future guests.",1
482,"

I'm so sorry to hear that! We strive to provide the best possible experience for our guests and it is disheartening to know that we did not meet your expectations. Could you please provide us with a few details surrounding your experience so that we can review and make improvements to ensure this does not happen again? Thank you for sharing your feedback with us.",1
483,"

We are sorry to hear that you did not have a pleasant experience during your stay. Please let us know if there is any further information we can provide that could help. We will work hard to ensure each and every stay is a pleasant one. Thank you for your feedback.",1
484,"

We're sorry to hear you weren't happy with your stay and would appreciate it if you could provide us with more details about your experience. Please contact us directly with any feedback you may have so that we may address any issues that you encountered.",1
485," 

I'm sorry to hear that your stay wasn't enjoyable. We take all feedback seriously and we appreciate you taking the time to let us know about your experience. If you could provide more details about the problems you encountered, it would help us to address them and provide better service for other guests in the future. Thank you for your feedback.",1
486,"

We apologize that your stay with us was unsatisfactory. Your feedback is important to us, and we would greatly appreciate you taking the time to leave us a review so that we can make improvements and ensure your next stay is more enjoyable.",1
487," The service was bad and the room was in horrible condition. The walls were dirty, the carpet was stained, and the AC was broken. The staff were unhelpful and the food was overpriced. I would not recommend this hotel to anyone.",1
488,"

We are sorry that you did not have a good experience at our hotel. If you could provide more detail about your experience, we would be happy to look into it and take your feedback into account. Thank you for taking the time to provide us with your feedback.",1
489," The room was old and not well-maintained. The TV was outdated and didn't get many channels. The bed was too small and uncomfortable. The bathroom was dirty and the toilet was clogged. The walls were dirty and there were no windows. The service was also terrible; the staff was unfriendly and unhelpful. Overall, I would not recommend this hotel and would advise anyone to avoid it.",1
490, The staff was unhelpful and the room was dirty.,1
491, The room was dirty and outdated. The staff was not friendly and the breakfast was cold. We will not be staying here again.,1
492, The location was far from the city center and the beds were extremely uncomfortable. The room service was subpar and the food was of poor quality. The hotel amenities were outdated and the parking was far away. The staff was unfriendly and unhelpful. We would not recommend staying here and would not go back.,1
493," The room was dirty, there were bugs in the bed, and the staff was rude and unhelpful. I would not recommend staying here.",1
494,"

We are sorry to hear that you did not have a good experience at our hotel. If you would like to discuss your experience further, please feel free to reach out to our guest services team either by phone or email so we can address any issues you experienced. Thank you for bringing this to our attention.",1
495,"

We are sorry to hear that you did not enjoy your stay with us. We strive to provide the best experience for our guests, so your feedback has been taken into consideration. If you have any other suggestions on how we can improve our services, please do not hesitate to reach out to our team. Thank you for taking the time to provide us with your feedback.",1
496,"

We are sorry to hear your stay was not satisfactory. Can you provide us with more details about what kind of issues you experienced? This will help us to best address your concerns and make improvements.",1
497," The service was slow and unfriendly, and the decoration was outdated. The bed was uncomfortable, the room was not clean, and the amenities were lacking. There were several issues with the plumbing, and the food served was of poor quality. The noise level was too high, and the air conditioning did not work properly. Overall, I had a very unpleasant experience at this hotel and would not recommend it to anyone.",1
498," 

I'm sorry to hear that. We strive to make sure our guests have a good overall experience and I apologize for any inconveniences caused during your stay. If you wouldn't mind taking a few minutes to provide some more detail about your stay, it would be a great help in improving our services.",1
499," The room smelled musty, the bed was too small, and the room service was slow. In addition, the bathrooms were unclean and the air conditioning was broken. I would not recommend this hotel and would not stay here again.",1
500,"

I'm sorry to hear that. We value feedback like this as it allows us to improve our services and give our guests a better experience. Please reach out to our customer service team and explain your experience, as they may be able to offer you a resolution.",0
501," The room was outdated and cramped, the air conditioning and heating were unreliable, and the staff were unhelpful. The decor was outdated and the noise from the street was very loud. Additionally, the location was too far from the city center, making it inconvenient for access to tourist attractions. Overall, I would not recommend this hotel to anyone.",0
502, The service was slow and the amenities were not up to par. The room was outdated and the bed was incredibly uncomfortable. The wifi was spotty and was constantly going in and out. The breakfast was below average and not very tasty. I would never stay here again.,0
503,"

We apologize that you were unhappy with your experience at our hotel. Please contact our manager directly and provide additional details so we can investigate further and address your concerns.",0
504,"

We're sorry to hear that you were disappointed with your stay at our hotel. We want all guests to feel welcomed and valued, so we’d like to learn more about your experience. Can you please tell us a bit more about what went wrong? We will review your feedback and take steps to improve our services as necessary.",0
505," The room was in terrible condition, with dirty curtains, chipped furniture, and stained sheets. The bed was incredibly hard and uncomfortable, which meant that I could barely sleep. The bathroom was so old and dirty, it was barely usable. The staff were unhelpful and unprofessional, and never responded to our requests. Overall, this hotel was a terrible experience, and I would definitely not stay there again.",0
506," The bedsheets were dirty and there was an unpleasant odor. The room was outdated and not very clean. The air conditioning was terrible, and the tv was old and had poor picture quality. The bathroom was also outdated and not very clean. Overall, the hotel was really bad and I would not recommend it.",0
507,"

We apologize for any inconveniences you may have experienced during your stay at our hotel. We always strive to provide excellent service and accommodation to our guests, and it seems we have failed to do so on this occasion. We have taken your feedback into account and will use it to improve our services for the future.",0
508,"

We appreciate you taking the time to share your feedback with us. Your comments have been noted and we apologize that we failed to meet your expectations. We are constantly striving to provide excellent customer service so please let us know if there is anything we can do to improve your future stays with us. Thank you for giving us the opportunity to address your concerns.",0
509,"

We're sorry to hear you weren't satisfied with your stay. Your feedback is appreciated and we thank you for taking the time to let us know. We strive to provide the best possible experience for our guests and we will use your comments to improve our services.",0
510," The rooms were small, the sheets were dirty and lumpy, the staff was unfriendly, and the food was of low quality. The WiFi was slow and spotty and the building was drafty. Overall, I wouldn't recommend staying here.",0
511,"

We apologize for the experience you had at our hotel. We value all of our guests, and strive to provide a great stay for all. We take feedback such as yours very seriously, and are sorry for any negative experiences you had during your stay with us. We hope that you will give us another chance in the future, and we look forward to making your next stay a more positive experience. Thank you.",0
512," The rooms were dingy and dated, the shower was clogged, and the staff was extremely unhelpful. I would not recommend this hotel to anyone.",0
513," 

I'm sorry to hear that. We want to provide the best experience possible to our guests and value all constructive feedback. Is there anything specific that you can share that we could improve upon?",0
514," 

I'm sorry to hear that. Did something in particular stand out, or do you have any suggestions on how we could have improved your experience? We'd love to hear your feedback so that we can better serve our guests in the future.",0
515,"The room was outdated, the bed was uncomfortable and not very clean, the service was slow and unhelpful, and the food in the restaurant was not very good.We would not recommend staying here and definitely won't be coming back.",0
516," I had a bad experience.

I'm sorry to hear that your experience at our hotel was not a positive one. We strive to provide our guests with the best possible experience, and we regret that we did not provide you with a pleasant stay. Please reach out to our customer service team if you have any further questions or comments. We appreciate your feedback and are eager to speak with you.",0
517," The service was slow, the rooms were outdated, and the bed was uncomfortable. The amenities provided were inadequate and it was also really noisy. It was definitely not worth the price that was charged.",0
518,"
The next time you stay at a hotel, we hope that you find a better experience. There are many hotel review sites online where you can read the experiences of other guests who have stayed at the same hotel. You can also reach out to friends and family for recommendations on places to stay.",0
519," The staff was unfriendly, the rooms were dirty, and the amenities were lacking. The beds were uncomfortable and noise from the street and other guests was constantly a problem. We would not stay here again and would not recommend it to anyone.",0
520," The condition of the room was terrible, the bed was uncomfortable, and the linens were dirty. The bathroom was unclean and the appliances were outdated. There was no air conditioning and the overall noise level was quite loud. The staff was also unhelpful and unfriendly. We would not recommend this hotel to anyone.",0
521,"

We are sorry to hear about your experience with us. Your feedback is highly appreciated as it helps us to identify areas where we can improve. Please contact our team if there’s anything else we can do to change your opinion about our hotel. Thank you for staying with us!",0
522," From the moment we arrived, the staff was unhelpful and the room was not up to standard. The air conditioning was not working, and the furniture was in bad condition. The bathroom was dirty and there were insects everywhere. We ended up leaving early and were not refunded. We will not be returning.",0
523,"

We're sorry to hear that you had a poor experience at our hotel. Our goal is to provide the highest level of customer satisfaction, so we apologize that we have not met your expectations. We are looking into the issues that you raised as part of our ongoing effort to improve and provide the best possible service. Thank you for your feedback, and we hope you will consider choosing us for future stays.",0
524," The room was old and musty, and the staff was unhelpful and rude. The breakfast was minimal, and the food was cold and unappetizing. The overall experience was unpleasant, and I would not recommend this hotel.",0
525," From the moment I arrived, the lobby was dirty, the furniture was worn out, and the staff was unfriendly and unhelpful. The room was also in bad condition. It was as if it hadn't been properly maintained in years. The furniture was old and uncomfortable. The walls were stained and the carpet was so worn out it felt like sandpaper. The amenities advertised were nonexistent. The breakfast was limited and not fresh. I was disappointed with my stay and will never return.",0
526,"

We apologize for your experience and any inconvenience it may have caused. Please contact the hotel directly so that we can look into your experience further. We take all guest feedback into consideration and would like to understand more about your experience for training and process improvement purposes. Thank you for your time.",0
527, The room smelled of smoke and the staff was unhelpful. I was very disappointed with my stay.,0
528," The room was dirty, the staff was unfriendly, and there was no hot water. I would not recommend this hotel to anyone and would discourage others from staying here.",0
529,"

We are sorry to hear that your experience was not up to your expectations. We work hard to provide a great experience for our guests and we appreciate your feedback so that we can continue to improve.",0
530," 

I'm sorry to hear that you had an unpleasant experience at our hotel. We strive to provide quality service and comfortable accommodations to all of our guests. Your feedback is important to us and we take it very seriously. I apologize that you did not feel up to our standards during your stay. If there is anything that we could have done better to make your experience better, please don't hesitate to contact us.",0
531," The mattress was uncomfortable, the AC was broken and the shower didn't have hot water. The customer service was horrible and the staff never seemed to be around when I needed them. The room was also very outdated and dirty. I would not recommend staying here.",0
532," The room was dirty and there were bugs everywhere. The staff was unhelpful and it seemed like they didn't care about the guests. The breakfast was also terrible and there was nothing to eat. Overall, it was a terrible experience and I would not recommend this hotel.",0
533," The service was terrible, the room was not very clean and the food was just ok. The bed was uncomfortable and there was a lot of noise. There were also some issues with the plumbing. The staff was not friendly and the check-in process was confusing. I would not recommend staying at this hotel.",0
534,"

We are sorry to hear that you had a negative experience in our hotel. We take guest feedback seriously and strive to provide the highest level of customer care so we apologize if we failed to meet expectations. Please call our customer service team so that we can discuss the issues you had and make sure that we can do better in the future.",0
535," The rooms were dirty and smelled bad, the furniture was broken, and the staff was unhelpful. The breakfast was cold and the food was not appetizing. The indoor pool was also dirty and had a lot of debris in it. We would not recommend staying here and would not stay here again.",0
536,"

We are sorry to hear that you did not enjoy your stay. We would like to make it up to you. Please contact our customer service team at (phone number) so that we can assist you.",0
537," 

I'm sorry to hear that your stay wasn't the best. We appreciate you taking the time to provide feedback about your experience. We strive to provide the best service to all our guests, so your feedback helps us improve. We hope you choose us again for a more positive stay.",0
538," The room was small, cramped, and had a musty odor, and the bed was uncomfortable. The staff was unhelpful and rude. The amenities were not up-to-date either and the food was subpar. Overall, this hotel was a terrible experience and one I would not recommend.",0
539," 

I apologize to hear about your unsatisfactory experience at our hotel. Please contact our customer service or hotel management directly at your earliest convenience so that we can investigate and resolve the issue for you. Thank you for letting us know about this.",0
540," The location was good, but the rooms were dirty, the service was poor, and the food was terrible. The staff was rude and unhelpful, and the noise level was extremely loud. I would not recommend this hotel.",0
541," The room was dirty, the beds were uncomfortable, and the service was terrible. The staff was rude and unhelpful. The breakfast was lacking in both quality and quantity, and the overall experience was awful. I would never stay here again and would not recommend it to anyone.",0
542," The room was dirty, the staff was rude and unhelpful, and the amenities were outdated. I would not recommend this hotel to anyone.",0
543," The room was dirty and outdated. There was an unpleasant odor coming from the bathroom, and the staff was rude and unhelpful. I would not recommend this hotel to anyone.",0
544,"

We appreciate you taking the time to share your feedback. We apologize that your experience with us was unsatisfactory and we take your comments very seriously. We would like a chance to make things right, so please contact us at your earliest convenience so that we can work towards a resolution. Once again, we apologize and thank you for bringing this matter to our attention.",0
545," The staff was rude and unhelpful, the room was cluttered and not at all what I expected, and the food was terrible. This was not a pleasant experience at all, and I wouldn't wish it on anyone.",0
546,"

We apologize for your unsatisfactory experience. We understand that our guests expect to receive the highest level of service and amenities and are disappointed when our standards are not met. Please be assured that we take these comments seriously and our staff is working hard to improve our guests experience. We appreciate your feedback and would appreciate if you could provide more details to help us better understand the issues that you experienced.",0
547," 

I'm sorry to hear that. We take feedback from our guests seriously and will use your experience to try and improve our services in the future. Is there anything in particular we can address?",0
548, The rooms were dirty and the service was rude. The amenities were lacking and the food was awful. Avoid this hotel if possible.,0
549,"

We are sorry to hear that you were disappointed with your stay. Your feedback is very important to us and we are sorry that your experience did not meet your expectations. Our team is committed to providing a satisfactory experience to our guests and would welcome the opportunity to discuss this further. Please contact our Guest Relations Team for further assistance. Thank you for bringing this to our attention.",0
